0	0.409268
100	0.850676
200	1.24292
300	1.5894
400	1.84732
500	2.09991
600	2.31124
700	2.49904
800	2.65134
900	2.7907
1000	2.95088
1100	3.08917
1200	3.23674
1300	3.43378
1400	3.59019
1500	3.72226
1600	3.82859
1700	3.92894
1800	4.05497
1900	4.14126
2000	4.23079
2100	4.31565
2200	4.45089
2300	4.5588
2400	4.6598
2500	4.71478
2600	4.81688
2700	4.90232
2800	4.97437
2900	5.02038
3000	5.11139
3100	5.16972
3200	5.21571
3300	5.30742
3400	5.3735
3500	5.42963
3600	5.54605
3700	5.59826
3800	5.66579
3900	5.70242
4000	5.75702
4100	5.79857
4200	5.8537
4300	5.91077
4400	6.02183
4500	6.08728
4600	6.16041
4700	6.20105
4800	6.30127
4900	6.34624
5000	6.43488
5100	6.47953
5200	6.53889
5300	6.57357
5400	6.60421
5500	6.64952
5600	6.71721
5700	6.79233
5800	6.81011
5900	6.90304
6000	6.97481
6100	7.03827
6200	7.10046
6300	7.14711
6400	7.21768
6500	7.24551
6600	7.28697
6700	7.31127
6800	7.37667
6900	7.40093
7000	7.49532
7100	7.50783
7200	7.53965
7300	7.56765
7400	7.60779
7500	7.67687
7600	7.71216
7700	7.73106
7800	7.76395
7900	7.8256
8000	7.87863
8100	7.91253
8200	7.97349
8300	7.98604
8400	8.02424
8500	8.06226
8600	8.0627
8700	8.06775
8800	8.1115
8900	8.13742
9000	8.17441
9100	8.19369
9200	8.24707
9300	8.21964
9400	8.23435
9500	8.26396
9600	8.29242
9700	8.35084
9800	8.42079
9900	8.46489
10000	8.47819
10100	8.51254
10200	8.50166
10300	8.49344
10400	8.48457
10500	8.49062
10600	8.54113
10700	8.56152
10800	8.58127
10900	8.57807
11000	8.60198
11100	8.59774
11200	8.61552
11300	8.67612
11400	8.7131
11500	8.71537
11600	8.69108
11700	8.68944
11800	8.72149
11900	8.74576
12000	8.76883
12100	8.80147
12200	8.82821
12300	8.87229
12400	8.91144
12500	8.96313
12600	9.00454
12700	9.02277
12800	9.05528
12900	9.08561
13000	9.09182
13100	9.12125
13200	9.16754
13300	9.15592
13400	9.14712
13500	9.1792
13600	9.11933
13700	9.09645
13800	9.11411
13900	9.12205
14000	9.18332
14100	9.21104
14200	9.2433
14300	9.27412
14400	9.24744
14500	9.26855
14600	9.293
14700	9.29905
14800	9.30294
14900	9.29357
15000	9.3101
15100	9.32686
15200	9.33271
15300	9.33869
15400	9.35361
15500	9.3213
15600	9.33495
15700	9.32654
15800	9.34474
