0	7.66607
100	15.0102
200	22.5526
300	29.2591
400	34.0865
500	38.6498
600	42.2639
700	45.9425
800	48.756
900	51.4595
1000	54.5092
1100	57.1211
1200	59.8005
1300	63.5368
1400	66.1782
1500	68.4344
1600	70.4197
1700	72.3641
1800	74.6674
1900	76.3908
2000	78.3346
2100	79.7573
2200	82.1708
2300	84.2824
2400	86.0594
2500	87.0076
2600	88.7362
2700	90.3919
2800	91.6319
2900	92.3103
3000	93.8907
3100	94.6374
3200	95.6179
3300	97.3424
3400	98.5902
3500	99.7421
3600	101.755
3700	102.809
3800	103.967
3900	104.631
4000	105.451
4100	105.907
4200	106.994
4300	107.997
4400	109.764
4500	111.136
4600	112.526
4700	113.536
4800	115.306
4900	116.514
5000	117.98
5100	118.912
5200	120.144
5300	120.794
5400	121.306
5500	122.065
5600	123.367
5700	124.814
5800	124.879
5900	126.827
6000	128.45
6100	129.251
6200	130.486
6300	131.17
6400	132.582
6500	132.787
6600	133.656
6700	134.264
6800	135.391
6900	135.515
7000	137.219
7100	137.689
7200	138.381
7300	139.076
7400	139.835
7500	141.135
7600	141.881
7700	142.205
7800	142.797
7900	144.268
8000	145.109
8100	145.466
8200	146.556
8300	146.769
8400	147.277
8500	148.307
8600	148.311
8700	148.757
8800	149.373
8900	149.674
9000	149.887
9100	150.204
9200	151.27
9300	150.679
9400	150.858
9500	151.427
9600	151.656
9700	152.943
9800	154.527
9900	155.38
10000	155.681
10100	156.145
10200	155.849
10300	155.298
10400	155.16
10500	155.335
10600	156.357
10700	156.558
10800	156.832
10900	156.952
11000	157.724
11100	157.619
11200	158.178
11300	158.935
11400	159.858
11500	160.094
11600	159.53
11700	159.421
11800	160.135
11900	160.498
12000	161.014
12100	161.58
12200	162.068
12300	162.857
12400	163.553
12500	164.466
12600	165.587
12700	165.732
12800	166.341
12900	167.019
13000	167.207
13100	167.949
13200	168.972
13300	168.445
13400	168.468
13500	169.086
13600	167.949
13700	167.89
13800	168.385
13900	168.27
14000	169.399
14100	169.988
14200	170.558
14300	171.232
14400	171.075
14500	171.297
14600	171.63
14700	171.939
14800	171.935
14900	171.824
15000	172.297
15100	172.515
15200	172.529
15300	172.639
15400	172.868
15500	172.113
15600	172.691
15700	172.682
15800	172.709
15900	172.11
16000	172.316
16100	172.149
16200	172.256
16300	172.254
16400	171.952
16500	172.407
16600	172.707
16700	172.777
16800	172.935
16900	173.507
17000	173.729
17100	173.05
17200	172.765
17300	172.861
17400	172.513
17500	173.821
17600	173.673
17700	173.487
17800	173.067
17900	173.28
18000	173.266
18100	173.511
18200	173.072
18300	173.371
18400	173.08
18500	173.139
18600	171.932
18700	173.679
18800	172.834
18900	172.709
19000	172.493
19100	172.934
19200	173.109
19300	172.109
19400	171.751
19500	171.903
19600	171.804
19700	171.83
19800	172.555
19900	172.646
20000	173.329
20100	173.874
20200	173.852
20300	174.886
20400	175.347
20500	175.265
20600	175.178
20700	175.243
20800	175.756
20900	176.247
21000	176.886
21100	177.607
21200	177.696
21300	177.614
21400	177.506
21500	177.515
21600	177.353
21700	178.196
21800	178.193
21900	178.314
22000	178.213
22100	178.327
22200	178.552
22300	178.713
22400	179.29
22500	180.355
22600	180.629
22700	181.235
22800	182.002
22900	182.214
23000	182.386
23100	182.458
23200	181.982
23300	182.723
23400	182.854
23500	183.432
23600	183.177
23700	183.403
23800	183.248
23900	183.657
24000	183.658
24100	183.147
24200	183.321
24300	183.679
24400	183.683
24500	183.591
24600	184.008
24700	183.929
24800	184.156
24900	184.536
25000	184.908
25100	185.353
25200	186.113
25300	185.522
25400	186.455
25500	186.807
25600	187.504
25700	187.336
25800	187.52
25900	187.925
26000	187.961
26100	188.168
26200	188.261
26300	188.259
26400	187.66
26500	188.366
26600	188.673
26700	188.826
26800	188.437
26900	187.981
27000	187.88
27100	188.297
27200	188.571
27300	188.037
27400	188.031
27500	187.859
27600	188.814
27700	189.185
27800	189.527
27900	190.063
28000	190.561
28100	190.102
28200	190.148
28300	190.529
28400	189.824
28500	189.99
28600	190.548
28700	190.484
28800	190.476
28900	189.921
29000	189.967
29100	189.395
29200	189.082
29300	188.284
29400	188.961
29500	189.514
29600	190.196
29700	190.106
29800	190.84
29900	190.509
30000	190.61
30100	190.723
30200	190.883
30300	190.769
30400	190.529
30500	190.432
30600	190.758
30700	190.408
30800	190.126
30900	190.136
31000	189.334
31100	189.635
31200	189.106
31300	189.587
31400	190.153
31500	190.583
31600	190.217
31700	190.03
31800	190.772
31900	190.601
32000	190.937
32100	191.417
32200	191.772
32300	191.706
32400	192.477
32500	192.719
32600	192.327
32700	192.454
32800	192.754
32900	192.229
33000	192.241
33100	191.659
33200	191.59
33300	191.199
33400	191.435
33500	190.353
33600	189.968
33700	191.027
33800	190.964
33900	190.752
34000	191.564
34100	192.594
34200	192.767
34300	191.754
34400	191.354
34500	191.081
34600	190.289
34700	190.5
34800	190.926
34900	189.835
35000	190.115
35100	190.77
35200	191.022
35300	192.031
35400	191.365
35500	191.178
35600	191.092
35700	190.829
35800	190.057
35900	189.952
36000	190.424
36100	190.83
36200	190.333
36300	190.831
36400	190.892
36500	191.02
36600	190.885
36700	191.413
36800	191.528
36900	192.007
37000	191.914
37100	192.044
37200	192.542
37300	192.421
37400	192.53
37500	191.987
37600	191.58
37700	191.354
37800	191.386
37900	192.461
38000	192.156
38100	192.087
38200	192.786
38300	192.876
38400	193.646
38500	193.656
38600	194.507
38700	193.977
38800	194.007
38900	193.764
39000	192.9
39100	193.872
39200	194.498
39300	194.447
39400	193.944
39500	192.923
39600	192.976
39700	193.033
39800	192.844
39900	192.896
40000	192.431
40100	192.646
40200	193.123
40300	193.752
40400	194.269
40500	194.355
40600	194.093
40700	193.474
40800	193.177
40900	193.849
41000	193.848
41100	193.722
41200	193.551
41300	193.276
41400	193.192
41500	193.427
41600	193.588
41700	193.391
41800	193.861
41900	194.213
42000	194.113
42100	193.931
42200	193.652
42300	194.118
42400	193.889
42500	194.598
42600	193.854
42700	192.823
42800	192.881
42900	192.954
43000	193.105
43100	193.172
43200	193.18
43300	192.457
43400	192.355
43500	192.178
43600	191.382
43700	191.773
43800	191.788
43900	192.35
44000	192.589
44100	192.589
44200	192.036
44300	192.371
44400	193.45
44500	193.98
44600	193.479
44700	193.719
44800	194.287
44900	193.541
45000	193.538
45100	193.643
45200	193.398
45300	193.135
45400	193.356
45500	193.113
45600	192.993
45700	192.458
45800	193.209
45900	193.475
46000	193.933
46100	193.99
46200	193.839
46300	194.017
46400	194.208
46500	193.192
46600	192.729
46700	193.177
46800	194.421
46900	194.356
47000	193.884
47100	194.555
47200	194.777
47300	194.865
47400	193.764
47500	193.647
47600	193.544
47700	193.902
47800	194.178
47900	194.666
48000	194.922
48100	195.387
48200	194.99
48300	194.654
48400	195.182
48500	194.988
48600	195.523
48700	195.238
48800	195.063
48900	194.933
49000	195.106
49100	194.493
49200	194.961
49300	195.306
49400	194.542
49500	194.279
49600	193.22
49700	193.543
49800	193.951
49900	194.232
50000	194.364
50100	193.818
50200	194.42
50300	194.866
50400	194.751
50500	194.577
50600	195.146
50700	195.952
50800	195.388
50900	195.563
51000	194.884
51100	194.536
51200	194.673
51300	193.988
51400	194.238
51500	193.736
51600	193.809
51700	194.347
51800	194.43
51900	194.415
52000	195.162
52100	195.015
52200	194.71
52300	194.521
52400	194.172
52500	194.003
52600	194.019
52700	195.193
52800	194.775
52900	193.428
53000	194.513
53100	194.297
53200	194.687
53300	195.11
53400	195.338
53500	195.067
53600	195.328
53700	195.235
53800	195.753
53900	196.227
54000	196.252
54100	196.217
54200	196.281
54300	195.624
54400	196.205
54500	195.401
54600	195.519
54700	195.059
54800	194.548
54900	194.607
55000	194.855
55100	194.497
55200	195.207
55300	194.468
55400	194.147
55500	194.233
55600	194.553
55700	194.138
55800	195.054
55900	193.88
56000	193.74
56100	193.195
56200	193.268
56300	193.363
56400	193.411
56500	192.923
56600	193.21
56700	193.14
56800	193.41
56900	193.573
57000	193.573
57100	194.11
57200	194.526
57300	194.48
57400	194.52
57500	194.013
57600	194.658
57700	194.451
57800	194.181
57900	193.909
58000	193.595
58100	193.458
58200	192.592
58300	192.584
58400	193.376
58500	193.319
58600	193.104
58700	193.984
58800	194.524
58900	194.634
59000	194.561
59100	194.494
59200	194.135
59300	193.913
59400	193.627
59500	194.28
59600	194.348
59700	194.277
59800	195.003
59900	195.676
60000	195.884
60100	195.167
60200	195.148
60300	195.521
60400	195.304
60500	194.566
60600	194.591
60700	194.169
60800	194.457
60900	193.772
61000	194.503
61100	194.515
61200	194.197
61300	195.133
61400	195.523
61500	196.194
61600	197.15
61700	197.067
61800	196.908
61900	197.451
62000	197.318
62100	198.109
62200	197.983
62300	198.295
62400	198.29
62500	197.929
62600	197.458
62700	197.382
62800	196.732
62900	195.572
63000	196.542
63100	196.051
63200	195.985
63300	196.31
63400	196.798
63500	197.907
63600	197.743
63700	197.025
63800	197.408
63900	197.217
64000	197.674
